,,,,,,,,,,,,,,४७,८,,,,,,
,,,,,,,,स्न्२०,१२,"०,४०",१२,स्न्२०,,२०,,२,९,ओपम्मसंयुत्तं,,१,१२
,,,,,,,,स्न्२१,१२,"०,४०",१२,स्न्२१,,२१,,२,१०,भिक्खुसंयुत्तं,,२,१२
,,,,,,,,स्न्२२,१५९,"५,२६",१५९,स्न्२२,,२२,खन्धवग्गसंयुत्तपाळि,३,१,खन्धसंयुत्तं,१३,१५,१५९
,,,,,,,,स्न्२३,४६,"१,५२",४६,स्न्२३,,२३,,३,२,राधसंयुत्तं,,४,४६
,,,,,,,,स्न्२४,९६,"३,१७",९६,स्न्२४,,२४,,३,३,दिट्ठिसंयुत्तं,,१,९६
,,,,,,,,स्न्२५,१०,"०,३३",१०,स्न्२५,,२५,,३,४,ओक्कन्तसंयुत्तं,,१,१०
,,,,,,,,स्न्२६,१०,"०,३३",१०,स्न्२६,,२६,,३,५,उप्पादसंयुत्तं,,१,१०
,,,,,,,,स्न्२७,१०,"०,३३",१०,स्न्२७,,२७,,३,६,किलेससंयुत्तं,,१,१०
,,,,,,,,स्न्२८,१०,"०,३३",१०,स्न्२८,,२८,,३,७,सारिपुत्तसंयुत्तं,,१,१०
,,,,,,,,स्न्२९,५०,"१,६५",५०,स्न्२९,,२९,,३,८,नागसंयुत्तं,,१,५०
,,,,,,,,स्न्३०,४६,"१,५२",४६,स्न्३०,,३०,,३,९,सुपण्णसंयुत्तं,,१,४६
,,,,,,,,स्न्३१,११२,"३,७०",११२,स्न्३१,,३१,,३,१०,गन्धब्बकायसंयुत्तं,,१,११२
,,,,,,,,स्न्३२,५७,"१,८८",५७,स्न्३२,,३२,,३,११,वलाहकसंयुत्तं,,१,५७
,,,,,,,,स्न्३३,५५,"१,८२",५५,स्न्३३,,३३,,३,१२,वच्छगोत्तसंयुत्तं,,१,५५
,,,,,,,,स्न्३४,५५,"१,८२",५५,स्न्३४,,३४,,३,१३,झानसंयुत्तं,,३,५५
,,,,,,,,स्न्३५,२४८,"८,२०",२४८,स्न्३५,,३५,सळायतनवग्गसंयुत्तपाळि,४,१,सळायतनसंयुत्तं,१०,१९,२४८
,,,,,,,,स्न्३६,३१,"१,०३",,,,३६,,४,२,वेदनासंयुत्तं,,३,३१
,,,,,,,,स्न्३७,३४,"१,१२",३४,स्न्३७,,३७,,४,३,मातुगामसंयुत्तं,,३,३४
,,,,,,,,स्न्३८,१६,"०,५३",१६,स्न्३८,,३८,,४,४,जम्बुखादकसंयुत्तं,,१,१६
,,,,,,,,स्न्३९,१६,"०,५३",१६,स्न्३९,,३९,,४,५,सामण्डकसंयुत्तं,,१,१६
,,,,,,,,स्न्४०,११,"०,३६",११,स्न्४०,,४०,,४,६,मोग्गल्लानसंयुत्तं,,१,११
,,,,,,,,स्न्४१,१०,"०,३३",१०,स्न्४१,,४१,,४,७,चित्तसंयुत्तं,,१,१०
,,,,,,,,स्न्४२,१३,"०,४३",१३,स्न्४२,,४२,,४,८,गामणिसंयुत्तं,,१,१३
,,,,,,,,स्न्४३,४४,"१,४६",४४,स्न्४३,,४३,,४,९,असङ्खतसंयुत्तं,,३,४४
,,,,,,,,स्न्४४,११,"०,३६",११,स्न्४४,,४४,,४,१०,अब्याकतसंयुत्तं,,४,११
,,,,,,,,स्न्४५,१८०,"५,९५",१८०,स्न्४५,,४५,महावग्गसंयुत्तपाळि,५,१,मग्गसंयुत्तं,१२,१३,१८०
,,,,,,,,स्न्४६,१८४,"६,०८",१८४,स्न्४६,,४६,,५,२,बोज्झङ्गसंयुत्तं,,१८,१८४
,,,,,,,,स्न्४७,१०४,"३,४४",१०४,स्न्४७,,४७,,५,३,सतिपट्ठानसंयुत्तं,,१०,१०४
,,,,,,,,स्न्४८,१७८,"५,८९",१७८,स्न्४८,,४८,,५,४,इन्द्रियसंयुत्तं,,१७,१७८
,,,,,,,,स्न्४९,५४,"१,७९",५४,स्न्४९,,४९,,५,५,सम्मप्पधानसंयुत्तं,,५,५४
,,,,,,,,स्न्५०,१०८,"३,५७",१०८,स्न्५०,,५०,,५,६,बलसंयुत्तं,,१०,१०८
,,,,,,,,स्न्५१,८६,"२,८४",८६,स्न्५१,,५१,,५,७,इद्धिपादसंयुत्तं,,८,८६
,,,,,,,,स्न्५२,२४,"०,७९",२४,स्न्५२,,५२,,५,८,अनुरुद्धसंयुत्तं,,२,२४
,,,,,,,,स्न्५३,५४,"१,७९",५४,स्न्५३,,५३,,५,९,झानसंयुत्तं,,५,५४
,,,,,,,,स्न्५४,२०,"०,६६",२०,स्न्५४,,५४,,५,१०,आनापानसंयुत्तं,,२,२०
,,,,,,,,स्न्५५,७४,"२,४५",,,,५५,,५,११,सोतापत्तिसंयुत्तं,,७,७४
,,,,,,,,स्न्५६,१३१,"४,३३",१३१,स्न्५६,,५६,,५,१२,सच्चसंयुत्तं,,११,१३१
,,,,,,,,,३०२४,"१००,००",२६४८,,,,,,,,,,
